timestamp;sample_val;
6.048321995464852s;0;
6.049455782312925s;0;
6.050589569160997s;0;
6.05172335600907s;0;
6.0528571428571425s;0;
6.053990929705215s;0;
6.055124716553287s;0;
6.05625850340136s;0;
6.057392290249433s;0;
6.058526077097505s;0;
6.059659863945578s;0;
6.06079365079365s;4431;
6.061927437641723s;0;
6.063061224489795s;0;
6.064195011337868s;1514;
6.060816326530612s;0;
6.061950113378685s;0;
6.063083900226757s;0;
6.06421768707483s;0;
6.065351473922902s;0;
6.066485260770975s;0;
6.067619047619047s;0;
6.06875283446712s;0;
6.0698866213151925s;0;
6.071020408163265s;0;
6.072154195011338s;18787;
6.07328798185941s;0;
6.074421768707483s;0;
6.075555555555556s;0;
6.076689342403628s;0;
6.0778231292517s;0;
6.078956916099773s;0;
6.080090702947846s;0;
6.081224489795918s;0;
6.0823582766439905s;0;
6.083492063492064s;0;
6.084625850340136s;0;
6.085759637188208s;0;
6.086893424036281s;0;
6.088027210884354s;0;
6.089160997732426s;30849;
6.090294784580498s;1420;
6.0869160997732425s;0;
6.088049886621316s;14119;
6.089183673469388s;0;
6.09031746031746s;0;
6.091451247165533s;0;
6.092585034013606s;0;
6.093718820861678s;0;
6.0948526077097505s;0;
6.095986394557824s;0;
6.097120181405896s;0;
6.098253968253968s;0;
6.099387755102041s;0;
6.100521541950114s;0;
6.101655328798186s;32019;
6.102789115646258s;0;
6.103922902494332s;0;
6.105056689342404s;0;
6.106190476190476s;0;
6.1073242630385485s;13855;
6.108458049886622s;0;
6.109591836734694s;0;
6.110725623582766s;0;
6.1118594104308395s;0;
6.112993197278912s;0;
6.114126984126984s;0;
6.115260770975057s;0;
6.11639455782313s;2635;
6.113015873015874s;0;
6.114149659863946s;0;
6.115283446712018s;0;
6.1164172335600915s;0;
6.117551020408164s;0;
6.118684807256236s;0;
6.119818594104309s;0;
6.120952380952382s;0;
6.122086167800454s;0;
6.123219954648526s;0;
6.124353741496599s;0;
6.125487528344672s;0;
6.126621315192744s;0;
6.127755102040817s;0;
6.1288888888888895s;0;
6.130022675736962s;0;
6.131156462585034s;0;
6.132290249433107s;0;
6.13342403628118s;0;
6.134557823129252s;0;
6.135691609977325s;0;
6.136825396825397s;0;
6.13795918367347s;0;
6.139092970521542s;0;
6.140226757369615s;0;
6.1413605442176875s;8665;
6.14249433106576s;14;
6.139115646258503s;0;
6.140249433106576s;0;
6.1413832199546485s;0;
6.142517006802721s;0;
6.143650793650793s;0;
6.144784580498866s;18507;
6.145918367346939s;0;
6.147052154195011s;0;
6.148185941043084s;0;
6.149319727891156s;0;
6.150453514739229s;0;
6.151587301587301s;0;
6.152721088435374s;0;
6.1538548752834465s;0;
6.154988662131519s;0;
6.156122448979592s;0;
6.157256235827664s;0;
6.158390022675737s;0;
6.15952380952381s;0;
6.160657596371882s;0;
6.1617913832199545s;0;
6.162925170068027s;0;
6.1640589569161s;0;
6.165192743764172s;0;
6.166326530612245s;0;
6.167460317460318s;0;
6.16859410430839s;3270;
6.165215419501134s;0;
6.1663492063492065s;0;
6.167482993197279s;0;
6.168616780045352s;0;
6.169750566893424s;0;
6.170884353741497s;0;
6.17201814058957s;0;
6.173151927437642s;0;
6.174285714285714s;0;
6.175419501133787s;0;
6.17655328798186s;0;
6.177687074829932s;0;
6.1788208616780045s;0;
6.179954648526078s;0;
6.18108843537415s;0;
6.182222222222222s;0;
6.183356009070295s;0;
6.184489795918368s;0;
6.18562358276644s;0;
6.186757369614512s;0;
6.187891156462586s;0;
6.189024943310658s;0;
6.19015873015873s;0;
6.1912925170068025s;0;
6.192426303854876s;0;
6.193560090702948s;0;
6.19469387755102s;0;
6.1913151927437635s;0;
6.192448979591837s;0;
6.193582766439909s;0;
6.194716553287981s;0;
6.195850340136054s;0;
6.196984126984127s;0;
6.198117913832199s;0;
6.199251700680271s;0;
6.200385487528345s;0;
6.201519274376417s;0;
6.202653061224489s;0;
6.203786848072562s;0;
6.204920634920635s;0;
6.206054421768707s;0;
6.207188208616779s;0;
6.2083219954648525s;0;
6.209455782312925s;0;
6.210589569160997s;0;
6.21172335600907s;0;
6.212857142857143s;0;
6.213990929705215s;0;
6.215124716553287s;0;
6.21625850340136s;0;
6.217392290249433s;0;
6.218526077097505s;0;
6.219659863945578s;0;
6.2207936507936505s;0;
6.2174149659863955s;0;
6.218548752834468s;0;
6.21968253968254s;0;
6.220816326530613s;0;
6.221950113378686s;0;
6.223083900226758s;0;
6.224217687074831s;0;
6.2253514739229034s;0;
6.226485260770976s;0;
6.227619047619048s;0;
6.228752834467121s;0;
6.2298866213151936s;0;
6.231020408163266s;0;
6.232154195011339s;0;
6.233287981859411s;0;
6.234421768707484s;0;
6.235555555555556s;0;
6.236689342403629s;0;
6.2378231292517015s;0;
6.238956916099774s;0;
6.240090702947847s;0;
6.241224489795919s;0;
6.242358276643992s;0;
6.243492063492065s;0;
6.244625850340137s;0;
6.245759637188209s;0;
6.246893424036282s;0;
6.243514739229025s;0;
6.244648526077098s;0;
6.24578231292517s;0;
6.246916099773243s;0;
6.248049886621316s;0;
6.249183673469388s;0;
6.2503174603174605s;0;
6.251451247165533s;0;
6.252585034013606s;0;
6.253718820861678s;0;
6.254852607709751s;0;
6.255986394557824s;0;
6.257120181405896s;0;
6.258253968253968s;0;
6.259387755102041s;0;
6.260521541950114s;0;
6.261655328798186s;0;
6.2627891156462585s;0;
6.263922902494332s;0;
6.265056689342404s;0;
6.266190476190476s;0;
6.267324263038549s;0;
6.268458049886622s;0;
6.269591836734694s;0;
6.270725623582766s;0;
6.27185941043084s;0;
6.272993197278912s;0;
6.269614512471656s;0;
6.270748299319728s;0;
6.271882086167801s;0;
6.273015873015874s;0;
6.274149659863946s;0;
6.275283446712018s;0;
6.276417233560092s;0;
6.277551020408164s;0;
6.278684807256236s;0;
6.2798185941043085s;0;
6.280952380952382s;0;
6.282086167800454s;0;
6.283219954648526s;0;
6.2843537414965995s;0;
6.285487528344672s;0;
6.286621315192744s;0;
6.287755102040817s;0;
6.28888888888889s;0;
6.290022675736962s;0;
6.291156462585034s;0;
6.292290249433107s;0;
6.29342403628118s;0;
6.294557823129252s;0;
6.295691609977325s;0;
6.2968253968253975s;0;
6.29795918367347s;0;
6.299092970521542s;0;
6.295714285714285s;0;
6.296848072562359s;0;
6.297981859410431s;0;
6.299115646258503s;0;
6.300249433106576s;0;
6.301383219954649s;0;
6.302517006802721s;0;
6.303650793650793s;0;
6.3047845804988665s;0;
6.305918367346939s;0;
6.307052154195011s;0;
6.308185941043084s;0;
6.309319727891157s;0;
6.310453514739229s;0;
6.311587301587301s;0;
6.312721088435374s;0;
6.313854875283447s;0;
6.314988662131519s;0;
6.316122448979592s;0;
6.3172562358276645s;0;
6.318390022675737s;0;
6.319523809523809s;0;
6.320657596371882s;0;
6.321791383219955s;0;
6.322925170068027s;0;
6.3240589569161s;0;
6.325192743764172s;0;
6.321814058956916s;0;
6.322947845804988s;0;
6.32408163265306s;0;
6.325215419501133s;0;
6.326349206349206s;0;
6.327482993197278s;0;
6.328616780045351s;0;
6.3297505668934235s;0;
6.330884353741496s;0;
6.332018140589568s;0;
6.333151927437641s;0;
6.334285714285714s;0;
6.335419501133786s;0;
6.336553287981859s;0;
6.337687074829931s;0;
6.338820861678004s;0;
6.339954648526077s;0;
6.341088435374149s;0;
6.3422222222222215s;0;
6.343356009070294s;0;
6.344489795918367s;0;
6.345623582766439s;0;
6.346757369614512s;0;
6.347891156462585s;0;
6.349024943310657s;0;
6.3501587301587294s;0;
6.351292517006802s;0;
6.347913832199546s;0;
6.349047619047619s;0;
6.350181405895691s;0;
6.351315192743764s;0;
6.352448979591837s;0;
6.353582766439909s;0;
6.3547165532879815s;0;
6.355850340136054s;0;
6.356984126984127s;0;
6.358117913832199s;0;
6.359251700680272s;0;
6.360385487528345s;0;
6.361519274376417s;0;
6.362653061224489s;0;
6.363786848072562s;0;
6.364920634920635s;0;
6.366054421768707s;0;
6.3671882086167795s;0;
6.368321995464853s;0;
6.369455782312925s;0;
6.370589569160997s;0;
6.37172335600907s;0;
6.372857142857143s;0;
6.373990929705215s;0;
6.375124716553287s;0;
6.376258503401361s;0;
6.377392290249433s;0;
6.374013605442177s;0;
6.375147392290249s;0;
6.376281179138322s;0;
6.377414965986395s;0;
6.378548752834467s;0;
6.379682539682539s;0;
6.380816326530613s;0;
6.381950113378685s;0;
6.383083900226757s;0;
6.38421768707483s;0;
6.385351473922903s;0;
6.386485260770975s;0;
6.387619047619047s;0;
6.3887528344671205s;0;
6.389886621315193s;0;
6.391020408163265s;0;
6.392154195011338s;0;
6.393287981859411s;0;
6.394421768707483s;0;
6.395555555555555s;0;
6.396689342403628s;0;
6.397823129251701s;0;
6.398956916099773s;0;
6.400090702947846s;0;
6.4012244897959185s;0;
6.402358276643991s;0;
6.403492063492063s;0;
6.400113378684807s;0;
6.40124716553288s;0;
6.402380952380953s;0;
6.403514739229025s;0;
6.404648526077098s;0;
6.4057823129251705s;0;
6.406916099773243s;0;
6.408049886621315s;0;
6.409183673469388s;0;
6.410317460317461s;0;
6.411451247165533s;0;
6.412585034013606s;0;
6.413718820861678s;0;
6.414852607709751s;0;
6.415986394557823s;0;
6.417120181405896s;0;
6.4182539682539685s;0;
6.419387755102041s;0;
6.420521541950114s;0;
6.421655328798186s;0;
6.422789115646259s;0;
6.423922902494332s;0;
6.425056689342404s;0;
6.4261904761904765s;0;
6.427324263038549s;0;
6.428458049886622s;0;
6.429591836734694s;0;
6.4262131519274375s;0;
6.42734693877551s;0;
6.428480725623583s;0;
6.429614512471655s;0;
6.430748299319728s;0;
6.4318820861678s;0;
6.433015873015873s;0;
6.434149659863945s;0;
6.435283446712018s;0;
6.436417233560091s;0;
6.437551020408163s;0;
6.4386848072562355s;0;
6.439818594104308s;0;
6.440952380952381s;0;
6.442086167800453s;0;
6.443219954648526s;0;
6.444353741496599s;0;
6.445487528344671s;0;
6.446621315192743s;0;
6.447755102040816s;0;
6.448888888888889s;0;
6.450022675736961s;0;
6.4511564625850335s;0;
6.452290249433107s;0;
6.453424036281179s;0;
6.454557823129251s;0;
6.455691609977324s;0;
6.452312925170068s;0;
6.453446712018141s;0;
6.454580498866213s;0;
6.4557142857142855s;0;
6.456848072562359s;0;
6.457981859410431s;0;
6.459115646258503s;0;
6.460249433106576s;0;
6.461383219954649s;0;
6.462517006802721s;0;
6.463650793650793s;0;
6.464784580498867s;0;
6.465918367346939s;0;
6.467052154195011s;0;
6.468185941043084s;0;
6.469319727891157s;0;
6.470453514739229s;0;
6.471587301587301s;0;
6.4727210884353745s;0;
6.473854875283447s;0;
6.474988662131519s;0;
6.476122448979592s;0;
6.477256235827665s;0;
6.478390022675737s;0;
6.479523809523809s;0;
6.480657596371882s;0;
6.481791383219955s;0;
6.478412698412698s;0;
6.47954648526077s;0;
6.4806802721088435s;0;
6.481814058956916s;0;
6.482947845804988s;0;
6.48408163265306s;0;
6.485215419501134s;0;
6.486349206349206s;0;
6.487482993197278s;0;
6.488616780045351s;0;
6.489750566893424s;0;
6.490884353741496s;0;
6.492018140589568s;0;
6.4931519274376415s;0;
6.494285714285714s;0;
6.495419501133786s;0;
6.496553287981859s;0;
6.497687074829932s;0;
6.498820861678004s;0;
6.499954648526076s;0;
6.501088435374149s;0;
6.502222222222222s;0;
6.503356009070294s;0;
6.504489795918367s;0;
6.5056235827664395s;0;
6.506757369614512s;0;
6.507891156462585s;0;
6.504512471655329s;0;
6.505646258503402s;0;
6.506780045351475s;0;
6.507913832199547s;0;
6.50904761904762s;0;
6.510181405895692s;0;
6.511315192743765s;0;
6.512448979591838s;0;
6.51358276643991s;0;
6.5147165532879825s;0;
6.515850340136055s;0;
6.516984126984128s;0;
6.5181179138322s;0;
6.519251700680273s;0;
6.520385487528346s;0;
6.521519274376418s;0;
6.52265306122449s;0;
6.523786848072563s;0;
6.524920634920636s;0;
6.526054421768708s;0;
6.5271882086167805s;0;
6.528321995464854s;0;
6.529455782312926s;0;
6.530589569160998s;0;
6.531723356009071s;0;
6.532857142857144s;0;
6.533990929705216s;0;
6.530612244897959s;0;
6.531746031746032s;0;
6.532879818594105s;0;
6.534013605442177s;0;
6.535147392290249s;0;
6.536281179138322s;0;
6.537414965986395s;0;
6.538548752834467s;0;
6.5396825396825395s;0;
6.540816326530613s;0;
6.541950113378685s;0;
6.543083900226757s;0;
6.54421768707483s;0;
6.545351473922903s;0;
6.546485260770975s;0;
6.5476190476190474s;0;
6.548752834467121s;0;
6.549886621315193s;0;
6.551020408163265s;0;
6.5521541950113384s;0;
6.553287981859411s;0;
6.554421768707483s;0;
6.555555555555555s;0;
6.5566893424036286s;0;
6.557823129251701s;0;
6.558956916099773s;0;
6.560090702947846s;0;
6.561224489795919s;1;
6.557845804988663s;0;
6.558979591836735s;0;
6.560113378684807s;0;
6.561247165532881s;0;
6.562380952380953s;0;
6.563514739229025s;0;
6.564648526077098s;0;
6.565782312925171s;0;
6.566916099773243s;0;
6.568049886621315s;0;
6.5691836734693885s;0;
6.570317460317461s;0;
6.571451247165533s;0;
6.572585034013606s;0;
6.573718820861679s;0;
6.574852607709751s;0;
6.575986394557823s;0;
6.577120181405896s;0;
6.578253968253969s;0;
6.579387755102041s;0;
6.580521541950114s;0;
6.5816553287981865s;0;
6.582789115646259s;0;
6.583922902494331s;0;
6.585056689342404s;0;
6.586190476190477s;0;
6.587324263038549s;4;
6.583945578231292s;0;
6.585079365079365s;0;
6.586213151927438s;0;
6.58734693877551s;0;
6.588480725623582s;0;
6.589614512471655s;0;
6.590748299319728s;0;
6.5918820861678s;0;
6.593015873015873s;0;
6.5941496598639455s;0;
6.595283446712018s;0;
6.596417233560091s;0;
6.597551020408163s;0;
6.598684807256236s;0;
6.599818594104308s;0;
6.600952380952381s;0;
6.602086167800453s;0;
6.603219954648526s;0;
6.604353741496599s;0;
6.605487528344671s;0;
6.6066213151927435s;0;
6.607755102040816s;0;
6.608888888888889s;0;
6.610022675736961s;0;
6.611156462585034s;0;
6.612290249433107s;0;
6.613424036281179s;7;
6.610045351473923s;0;
6.6111791383219956s;0;
6.612312925170068s;0;
6.613446712018141s;0;
6.614580498866213s;0;
6.615714285714286s;0;
6.616848072562359s;0;
6.617981859410431s;0;
6.6191156462585035s;0;
6.620249433106576s;0;
6.621383219954649s;0;
6.622517006802721s;0;
6.623650793650794s;0;
6.624784580498867s;0;
6.625918367346939s;0;
6.627052154195011s;0;
6.628185941043084s;0;
6.629319727891157s;0;
6.630453514739229s;0;
6.6315873015873015s;0;
6.632721088435375s;0;
6.633854875283447s;0;
6.634988662131519s;0;
6.6361224489795925s;0;
6.637256235827665s;0;
6.638390022675737s;0;
6.639523809523809s;35;
6.636145124716553s;0;
6.637278911564626s;0;
6.638412698412698s;0;
6.63954648526077s;0;
6.640680272108844s;0;
6.641814058956916s;0;
6.642947845804988s;0;
6.6440816326530605s;0;
6.645215419501134s;0;
6.646349206349206s;0;
6.647482993197278s;0;
6.6486167800453515s;0;
6.649750566893424s;0;
6.650884353741496s;0;
6.652018140589568s;0;
6.653151927437642s;0;
6.654285714285714s;0;
6.655419501133786s;0;
6.656553287981859s;0;
6.657687074829932s;0;
6.658820861678004s;0;
6.659954648526076s;0;
6.6610884353741495s;0;
6.662222222222222s;0;
6.663356009070294s;0;
6.664489795918367s;0;
6.66562358276644s;67;
6.662244897959185s;0;
6.663378684807257s;0;
6.664512471655329s;0;
6.665646258503402s;0;
6.666780045351475s;0;
6.667913832199547s;0;
6.66904761904762s;0;
6.6701814058956925s;0;
6.671315192743765s;0;
6.672448979591837s;0;
6.67358276643991s;0;
6.674716553287983s;0;
6.675850340136055s;0;
6.676984126984128s;0;
6.6781179138322s;0;
6.679251700680273s;0;
6.680385487528346s;0;
6.681519274376418s;0;
6.6826530612244905s;0;
6.683786848072563s;0;
6.684920634920636s;0;
6.686054421768708s;0;
6.687188208616781s;0;
6.688321995464854s;0;
6.689455782312926s;0;
6.6905895691609985s;0;
6.691723356009071s;184;
6.688344671201814s;0;
6.689478458049887s;0;
6.6906122448979595s;0;
6.691746031746032s;0;
6.692879818594105s;0;
6.694013605442177s;0;
6.69514739229025s;0;
6.696281179138322s;0;
6.697414965986395s;0;
6.698548752834467s;0;
6.69968253968254s;0;
6.700816326530613s;0;
6.701950113378685s;0;
6.7030839002267575s;0;
6.70421768707483s;0;
6.705351473922903s;0;
6.706485260770975s;0;
6.707619047619048s;0;
6.708752834467121s;0;
6.709886621315193s;0;
6.711020408163265s;0;
6.712154195011338s;0;
6.713287981859411s;0;
6.714421768707483s;0;
6.7155555555555555s;0;
6.716689342403629s;0;
6.717823129251701s;146;
6.714444444444444s;0;
6.7155782312925165s;0;
6.716712018140589s;0;
6.717845804988662s;0;
6.718979591836734s;0;
6.720113378684807s;0;
6.72124716553288s;0;
6.722380952380952s;0;
6.723514739229024s;0;
6.724648526077098s;0;
6.72578231292517s;0;
6.726916099773242s;0;
6.7280498866213145s;0;
6.729183673469388s;0;
6.73031746031746s;0;
6.731451247165532s;0;
6.7325850340136055s;0;
6.733718820861678s;0;
6.73485260770975s;0;
6.735986394557822s;0;
6.737120181405896s;0;
6.738253968253968s;0;
6.73938775510204s;0;
6.740521541950113s;0;
6.741655328798186s;0;
6.742789115646258s;0;
6.74392290249433s;246;
6.7405442176870745s;0;
6.741678004535148s;0;
6.74281179138322s;0;
6.743945578231292s;0;
6.7450793650793655s;0;
6.746213151927438s;0;
6.74734693877551s;0;
6.748480725623582s;0;
6.749614512471656s;0;
6.750748299319728s;0;
6.7518820861678s;0;
6.753015873015873s;0;
6.754149659863946s;0;
6.755283446712018s;0;
6.75641723356009s;0;
6.7575510204081635s;0;
6.758684807256236s;0;
6.759818594104308s;0;
6.760952380952381s;0;
6.762086167800454s;0;
6.763219954648526s;0;
6.764353741496599s;0;
6.765487528344671s;0;
6.766621315192744s;0;
6.767755102040816s;0;
6.768888888888889s;0;
6.7700226757369615s;225;
6.766643990929705s;0;
6.767777777777777s;0;
6.768911564625849s;0;
6.7700453514739225s;0;
6.771179138321995s;0;
6.772312925170067s;0;
6.77344671201814s;0;
6.774580498866213s;0;
6.775714285714285s;0;
6.776848072562358s;0;
6.77798185941043s;0;
6.779115646258503s;0;
6.780249433106575s;0;
6.781383219954648s;0;
6.7825170068027205s;0;
6.783650793650793s;0;
6.784784580498866s;0;
6.785918367346938s;0;
6.787052154195011s;0;
6.788185941043083s;0;
6.789319727891156s;0;
6.790453514739228s;0;
6.791587301587301s;0;
6.792721088435374s;0;
6.793854875283446s;0;
6.7949886621315185s;0;
6.796122448979591s;113;
6.792743764172336s;0;
6.793877551020409s;0;
6.795011337868481s;0;
6.796145124716554s;0;
6.797278911564627s;0;
6.798412698412699s;0;
6.799546485260771s;0;
6.800680272108844s;0;
6.801814058956917s;0;
6.802947845804989s;0;
6.8040816326530615s;0;
6.805215419501135s;0;
6.806349206349207s;0;
6.807482993197279s;0;
6.808616780045352s;0;
6.809750566893425s;0;
6.810884353741497s;0;
6.8120181405895694s;0;
6.813151927437643s;0;
6.814285714285715s;0;
6.815419501133787s;0;
6.81655328798186s;0;
6.817687074829933s;0;
6.818820861678005s;0;
6.819954648526077s;0;
6.8210884353741505s;0;
6.822222222222223s;383;
6.818843537414966s;0;
6.819977324263038s;0;
6.821111111111112s;0;
6.822244897959184s;0;
6.823378684807256s;0;
6.8245124716553285s;0;
6.825646258503402s;0;
6.826780045351474s;0;
6.827913832199546s;0;
6.8290476190476195s;0;
6.830181405895692s;0;
6.831315192743764s;0;
6.832448979591836s;0;
6.83358276643991s;0;
6.834716553287982s;0;
6.835850340136054s;0;
6.836984126984127s;0;
6.8381179138322s;0;
6.839251700680272s;0;
6.840385487528344s;0;
6.8415192743764175s;0;
6.84265306122449s;0;
6.843786848072562s;0;
6.844920634920635s;0;
6.846054421768708s;0;
6.84718820861678s;0;
6.848321995464852s;615;
6.844943310657596s;0;
6.8460770975056695s;0;
6.847210884353742s;0;
6.848344671201814s;0;
6.849478458049887s;0;
6.85061224489796s;0;
6.851746031746032s;0;
6.852879818594104s;0;
6.854013605442177s;0;
6.85514739229025s;0;
6.856281179138322s;0;
6.857414965986395s;0;
6.8585487528344675s;0;
6.85968253968254s;0;
6.860816326530613s;0;
6.861950113378685s;0;
6.863083900226758s;0;
6.86421768707483s;0;
6.865351473922903s;0;
6.866485260770975s;0;
6.867619047619048s;0;
6.868752834467121s;0;
6.869886621315193s;0;
6.8710204081632655s;0;
6.872154195011338s;0;
6.873287981859411s;0;
6.874421768707483s;668;
6.8710430839002266s;0;
6.872176870748299s;0;
6.873310657596372s;0;
6.874444444444444s;0;
6.875578231292517s;0;
6.876712018140589s;0;
6.877845804988662s;0;
6.8789795918367345s;0;
6.880113378684807s;0;
6.88124716553288s;0;
6.882380952380952s;0;
6.883514739229025s;0;
6.884648526077097s;0;
6.88578231292517s;0;
6.886916099773242s;0;
6.888049886621315s;0;
6.889183673469388s;0;
6.89031746031746s;0;
6.8914512471655325s;0;
6.892585034013605s;0;
6.893718820861678s;0;
6.89485260770975s;0;
6.895986394557823s;0;
6.897120181405896s;0;
6.898253968253968s;0;
6.89938775510204s;0;
6.900521541950114s;417;
6.897142857142857s;0;
6.89827664399093s;0;
6.899410430839002s;0;
6.900544217687075s;0;
6.901678004535148s;0;
6.90281179138322s;0;
6.903945578231292s;0;
6.905079365079366s;0;
6.906213151927438s;0;
6.90734693877551s;0;
6.9084807256235825s;0;
6.909614512471656s;0;
6.910748299319728s;0;
6.9118820861678s;0;
6.9130158730158735s;0;
6.914149659863946s;0;
6.915283446712018s;0;
6.91641723356009s;0;
6.917551020408164s;0;
6.918684807256236s;0;
6.919818594104308s;0;
6.920952380952381s;0;
6.922086167800454s;0;
6.923219954648526s;0;
6.924353741496598s;0;
6.9254875283446715s;23654;
6.926621315192744s;24;
6.923242630385487s;0;
6.924376417233559s;0;
6.9255102040816325s;0;
6.926643990929705s;0;
6.927777777777777s;0;
6.9289115646258495s;0;
6.930045351473923s;0;
6.931179138321995s;0;
6.932312925170067s;0;
6.9334467120181404s;0;
6.934580498866213s;0;
6.935714285714285s;0;
6.936848072562357s;0;
6.9379818594104306s;0;
6.939115646258503s;0;
6.940249433106575s;0;
6.941383219954648s;0;
6.942517006802721s;0;
6.943650793650793s;0;
6.944784580498866s;0;
6.9459183673469385s;0;
6.947052154195011s;0;
6.948185941043083s;0;
6.949319727891156s;0;
6.950453514739229s;0;
6.951587301587301s;0;
6.952721088435374s;648;
6.949342403628119s;0;
6.950476190476191s;0;
6.951609977324264s;0;
6.952743764172336s;0;
6.953877551020409s;0;
6.9550113378684815s;0;
6.956145124716554s;0;
6.957278911564627s;0;
6.958412698412699s;0;
6.959546485260772s;0;
6.960680272108844s;0;
6.961814058956917s;0;
6.962947845804989s;0;
6.964081632653062s;0;
6.965215419501135s;0;
6.966349206349207s;0;
6.9674829931972795s;0;
6.968616780045352s;0;
6.969750566893425s;0;
6.970884353741497s;0;
6.97201814058957s;0;
6.973151927437643s;0;
6.974285714285715s;0;
6.975419501133787s;0;
6.97655328798186s;0;
6.977687074829933s;0;
6.978820861678005s;1832;
6.975442176870748s;0;
6.976575963718821s;0;
6.977709750566894s;0;
6.978843537414966s;0;
6.9799773242630385s;0;
6.981111111111111s;0;
6.982244897959184s;0;
6.983378684807256s;0;
6.984512471655329s;0;
6.985646258503402s;0;
6.986780045351474s;0;
6.987913832199546s;0;
6.98904761904762s;0;
6.990181405895692s;0;
6.991315192743764s;0;
6.9924489795918365s;0;
6.99358276643991s;0;
6.994716553287982s;0;
6.995850340136054s;0;
6.9969841269841275s;0;
6.9981179138322s;0;
6.999251700680272s;0;
7.000385487528344s;0;
7.001519274376418s;0;
7.00265306122449s;0;
7.003786848072562s;0;
7.004920634920635s;81;
7.0015419501133795s;0;
7.002675736961452s;0;
7.003809523809524s;0;
7.0049433106575965s;0;
7.00607709750567s;0;
7.007210884353742s;0;
7.008344671201814s;0;
7.0094784580498875s;0;
7.01061224489796s;0;
7.011746031746032s;0;
7.012879818594104s;0;
7.014013605442178s;0;
7.01514739229025s;0;
7.016281179138322s;0;
7.017414965986395s;0;
7.018548752834468s;0;
7.01968253968254s;0;
7.020816326530612s;0;
7.0219501133786855s;0;
7.023083900226758s;0;
7.02421768707483s;5200;
7.025351473922903s;0;
7.026485260770976s;0;
7.027619047619048s;0;
7.028752834467121s;0;
7.029886621315193s;24663;
7.031020408163266s;451;
7.027641723356009s;0;
7.028775510204081s;0;
7.029909297052154s;0;
7.031043083900227s;0;
7.032176870748299s;0;
7.033310657596372s;0;
7.0344444444444445s;0;
7.035578231292517s;0;
7.036712018140589s;0;
7.037845804988662s;0;
7.038979591836735s;0;
7.040113378684807s;0;
7.04124716553288s;0;
7.042380952380952s;0;
7.043514739229025s;0;
7.044648526077097s;0;
7.04578231292517s;0;
7.0469160997732425s;0;
7.048049886621315s;0;
7.049183673469388s;0;
7.05031746031746s;0;
7.051451247165533s;0;
7.052585034013605s;0;
7.053718820861678s;0;
7.05485260770975s;0;
7.055986394557823s;20913;
7.057120181405896s;383;
7.053741496598641s;0;
7.054875283446713s;0;
7.0560090702947855s;0;
7.057142857142858s;0;
7.058276643990931s;0;
7.059410430839003s;0;
7.060544217687076s;0;
7.061678004535149s;0;
7.062811791383221s;0;
7.063945578231293s;0;
7.065079365079366s;0;
7.066213151927439s;0;
7.067346938775511s;0;
7.0684807256235835s;0;
7.069614512471657s;0;
7.070748299319729s;0;
7.071882086167801s;0;
7.0730158730158745s;0;
7.074149659863947s;0;
7.075283446712019s;0;
7.0764172335600914s;0;
7.077551020408165s;0;
7.078684807256237s;0;
7.079818594104309s;0;
7.080952380952382s;0;
7.082086167800455s;0;
7.083219954648527s;314;
7.07984126984127s;0;
7.080975056689343s;0;
7.082108843537416s;0;
7.083242630385488s;0;
7.08437641723356s;0;
7.085510204081634s;0;
7.086643990929706s;0;
7.087777777777778s;0;
7.0889115646258505s;0;
7.090045351473924s;0;
7.091179138321996s;0;
7.092312925170068s;0;
7.0934467120181415s;0;
7.094580498866214s;0;
7.095714285714286s;0;
7.096848072562358s;0;
7.097981859410432s;0;
7.099115646258504s;0;
7.100249433106576s;0;
7.101383219954649s;0;
7.102517006802722s;0;
7.103650793650794s;0;
7.104784580498866s;0;
7.1059183673469395s;0;
7.107052154195012s;0;
7.108185941043084s;0;
7.109319727891157s;953;
7.1059410430839005s;0;
7.107074829931973s;0;
7.108208616780045s;0;
7.109342403628117s;0;
7.110476190476191s;0;
7.111609977324263s;0;
7.112743764172335s;0;
7.113877551020408s;0;
7.115011337868481s;0;
7.116145124716553s;0;
7.117278911564626s;0;
7.1184126984126985s;0;
7.119546485260771s;0;
7.120680272108843s;0;
7.121814058956916s;0;
7.122947845804989s;0;
7.124081632653061s;0;
7.125215419501134s;0;
7.126349206349206s;0;
7.127482993197279s;0;
7.128616780045351s;0;
7.129750566893424s;0;
7.1308843537414965s;0;
7.132018140589569s;0;
7.133151927437642s;0;
7.134285714285714s;0;
7.135419501133787s;517;
7.132040816326531s;0;
7.133174603174603s;0;
7.134308390022676s;0;
7.1354421768707486s;0;
7.136575963718821s;0;
7.137709750566894s;0;
7.138843537414966s;0;
7.139977324263039s;0;
7.141111111111111s;0;
7.142244897959184s;0;
7.1433786848072565s;0;
7.144512471655329s;0;
7.145646258503402s;0;
7.146780045351474s;0;
7.147913832199547s;0;
7.149047619047619s;0;
7.150181405895692s;0;
7.151315192743764s;0;
7.152448979591837s;0;
7.15358276643991s;0;
7.154716553287982s;0;
7.1558503401360545s;0;
7.156984126984128s;0;
7.1581179138322s;0;
7.159251700680272s;0;
7.160385487528345s;0;
7.161519274376418s;1925;
7.158140589569161s;0;
7.159274376417233s;0;
7.160408163265306s;0;
